SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2018,2019,2020,2021,Description
6000,California,85,        Accommodations,24052.7,26538,17658.1,28393.7,00000000Accommodations
6000,California,86,      Financial services and insurance,147995.2,147915.8,151952.7,166112.6,000000Financial0services0and0insurance
6000,California,87,        Financial services,96680.3,96890.2,100649.9,114362.4,00000000Financial0services
6000,California,88,          Financial services furnished without payment,46741.3,46045.9,47956.3,53442.7,0000000000Financial0services0furnished0without0payment
6000,California,89,"          Financial service charges, fees, and commissions",49939,50844.3,52693.6,60919.8,"0000000000Financial0service0charges,0fees,0and0commissions"
6000,California,90,        Insurance,51314.9,51025.6,51302.8,51750.1,00000000Insurance
6000,California,91,          Life insurance,10193.5,9953.9,9734,9964.7,0000000000Life0insurance
6000,California,92,          Net household insurance,917.4,946.5,959.7,971.9,0000000000Net0household0insurance
6000,California,93,          Net health insurance,31489.9,31144,32214,32630.9,0000000000Net0health0insurance
6000,California,94,          Net motor vehicle and other transportation insurance,8714.1,8981.3,8395.1,8182.6,0000000000Net0motor0vehicle0and0other0transportation0insurance
6000,California,95,      Other services,158359.4,168512.7,156809.7,178779.9,000000Other0services
6000,California,96,        Communication,32244.7,33616.7,34954.9,39854.9,00000000Communication
6000,California,97,          Telecommunication services,20030.1,20959.8,21435.9,25594.5,0000000000Telecommunication0services
6000,California,98,          Postal and delivery services,1748.5,1750.4,2014.7,2267.9,0000000000Postal0and0delivery0services
6000,California,99,          Internet access,10466.2,10906.4,11504.4,11992.4,0000000000Internet0access
6000,California,100,        Education services,39151.3,40204.2,38546.1,39202.9,00000000Education0services
6000,California,101,          Higher education,23841.5,24312.1,23810.9,23897.6,0000000000Higher0education
6000,California,102,"          Nursery, elementary, and secondary schools",6088.5,6483.3,6214.1,6379.6,"0000000000Nursery,0elementary,0and0secondary0schools"
6000,California,103,          Commercial and vocational schools,9221.4,9408.8,8521.1,8925.8,0000000000Commercial0and0vocational0schools
6000,California,104,        Professional and other services,30170.1,31698.8,32129.6,34545.3,00000000Professional0and0other0services
6000,California,105,        Personal care and clothing services,22941.9,24493.9,12172.5,17207.8,00000000Personal0care0and0clothing0services
6000,California,106,        Social services and religious activities,25563.2,27611.5,28104.9,30939.1,00000000Social0services0and0religious0activities
6000,California,107,        Household maintenance,12000.1,12811.7,12834.7,13475.7,00000000Household0maintenance
6000,California,108,        Net foreign travel,3711.9,1924.1,1933,3554,00000000Net0foreign0travel
6000,California,109,          Foreign travel by U.S. residents,22922.2,25240.4,7228.4,14758.9,0000000000Foreign0travel0by0U.S.0residents
6000,California,110,          Less: Expenditures in the United States by nonresidents,26634.1,27164.5,9161.5,11204.9,0000000000Less:0Expenditures0in0the0United0States0by0nonresidents
6000,California,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),59785.8,60676.7,68620.3,60727.9,0000Final0consumption0expenditures0of0nonprofit0institutions0serving0households0(NPISHs)
6000,California,112,      Gross output of nonprofit institutions,221356.1,232392.4,233981.6,243710.3,000000Gross0output0of0nonprofit0institutions
6000,California,113,      Less: Receipts from sales of goods and services by nonprofit institutions,161570.2,171715.8,165361.3,182982.4,000000Less:0Receipts0from0sales0of0goods0and0services0by0nonprofit0institutions
8000,Colorado,1,Personal consumption expenditures,259778,272795.8,272276.5,310212,Personal0consumption0expenditures
8000,Colorado,2,  Goods,82615.5,85990.1,91668.3,106761.9,00Goods
8000,Colorado,3,    Durable goods,30469.4,31947.2,35262.9,42745.6,0000Durable0goods
8000,Colorado,4,      Motor vehicles and parts,9781.7,9796.6,10173,12591,000000Motor0vehicles0and0parts
8000,Colorado,5,        New motor vehicles,4617.5,4633.8,4753,5453.6,00000000New0motor0vehicles
8000,Colorado,6,        Net purchases of used motor vehicles,2994.8,2919.5,3087.2,4436.4,00000000Net0purchases0of0used0motor0vehicles
8000,Colorado,7,        Motor vehicle parts and accessories,2169.5,2243.3,2332.9,2701,00000000Motor0vehicle0parts0and0accessories
8000,Colorado,8,      Furnishings and durable household equipment,7311.3,7672.8,8865.4,10634.2,000000Furnishings0and0durable0household0equipment
8000,Colorado,9,        Furniture and furnishings,4776.1,5042.5,5859.2,7135.4,00000000Furniture0and0furnishings
8000,Colorado,10,        Household appliances,1169.2,1202.8,1373.8,1557.8,00000000Household0appliances
8000,Colorado,11,"        Glassware, tableware, and household utensils",819.6,856.3,942.2,1157.8,"00000000Glassware,0tableware,0and0household0utensils"
8000,Colorado,12,        Tools and equipment for house and garden,546.4,571.1,690.1,783.3,00000000Tools0and0equipment0for0house0and0garden
8000,Colorado,13,      Recreational goods and vehicles,9466.3,10407.7,12247.9,14382.3,000000Recreational0goods0and0vehicles
8000,Colorado,14,"        Video, audio, photographic, and information processing equipment and media",5750.3,6518.1,7722.4,8905.7,"00000000Video,0audio,0photographic,0and0information0processing0equipment0and0media"
8000,Colorado,15,"        Sporting equipment, supplies, guns, and ammunition",1298.2,1387,1833.9,2138.1,"00000000Sporting0equipment,0supplies,0guns,0and0ammunition"
8000,Colorado,16,        Sports and recreational vehicles,1347.5,1395.3,1541.1,1950.8,00000000Sports0and0recreational0vehicles
8000,Colorado,17,        Recreational books,968,1002.7,1039.4,1257.4,00000000Recreational0books
8000,Colorado,18,        Musical instruments,102.3,104.6,111.1,130.3,00000000Musical0instruments
8000,Colorado,19,      Other durable goods,3910.2,4070.1,3976.6,5138,000000Other0durable0goods
8000,Colorado,20,        Jewelry and watches,1312.6,1377,1389.5,1998.1,00000000Jewelry0and0watches
8000,Colorado,21,        Therapeutic appliances and equipment,1616.6,1696.8,1677.7,2019.9,00000000Therapeutic0appliances0and0equipment
8000,Colorado,22,        Educational books,62,58.9,57.5,74.4,00000000Educational0books
8000,Colorado,23,        Luggage and similar personal items,439.5,469,447.7,592.2,00000000Luggage0and0similar0personal0items
8000,Colorado,24,        Telephone and related communication equipment,479.4,468.4,404.2,453.4,00000000Telephone0and0related0communication0equipment
8000,Colorado,25,    Nondurable goods,52146.1,54042.9,56405.4,64016.3,0000Nondurable0goods
8000,Colorado,26,      Food and beverages purchased for off-premises consumption,19810.5,20636.1,22705.6,23819.4,000000Food0and0beverages0purchased0for0off-premises0consumption
8000,Colorado,27,        Food and nonalcoholic beverages purchased for off-premises consumption,16343.9,17004.2,18535.3,19505.4,00000000Food0and0nonalcoholic0beverages0purchased0for0off-premises0consumption
8000,Colorado,28,        Alcoholic beverages purchased for off-premises consumption,3451.8,3613.7,4151.8,4292.3,00000000Alcoholic0beverages0purchased0for0off-premises0consumption
8000,Colorado,29,        Food produced and consumed on farms,14.8,18.2,18.5,21.7,00000000Food0produced0and0consumed0on0farms
8000,Colorado,30,      Clothing and footwear,6868.8,7202.9,6704,8522.5,000000Clothing0and0footwear
8000,Colorado,31,        Garments,5361.5,5660,5266.2,6674.3,00000000Garments
8000,Colorado,32,          Women's and girls' clothing,3173.4,3344.9,3078.2,3917.7,0000000000Women's0and0girls'0clothing
8000,Colorado,33,          Men's and boys' clothing,1884.6,1997,1882.1,2391.1,0000000000Men's0and0boys'0clothing
8000,Colorado,34,          Children's and infants' clothing,303.4,318.2,305.8,365.6,0000000000Children's0and0infants'0clothing
8000,Colorado,35,        Other clothing materials and footwear,1507.3,1542.8,1437.8,1848.1,00000000Other0clothing0materials0and0footwear
8000,Colorado,36,      Gasoline and other energy goods,6018.1,5814.9,4387.2,6273.8,000000Gasoline0and0other0energy0goods
8000,Colorado,37,"        Motor vehicle fuels, lubricants, and fluids",5728.5,5544.7,4173.9,6007.6,"00000000Motor0vehicle0fuels,0lubricants,0and0fluids"
8000,Colorado,38,        Fuel oil and other fuels,289.6,270.2,213.4,266.2,00000000Fuel0oil0and0other0fuels
8000,Colorado,39,      Other nondurable goods,19448.7,20389,22608.6,25400.6,000000Other0nondurable0goods
8000,Colorado,40,        Pharmaceutical and other medical products,7219.5,7527.7,8308.5,9020.7,00000000Pharmaceutical0and0other0medical0products
8000,Colorado,41,        Recreational items,3789.7,3983.3,4491,5353.2,00000000Recreational0items
8000,Colorado,42,        Household supplies,2610.6,2750.3,3110.4,3459.8,00000000Household0supplies
8000,Colorado,43,        Personal care products,2619,2706.9,2899.7,3463,00000000Personal0care0products
8000,Colorado,44,        Tobacco,1991.9,2033.2,2142,2175.6,00000000Tobacco
8000,Colorado,45,"        Magazines, newspapers, and stationery",1217.9,1387.6,1657.1,1928.3,"00000000Magazines,0newspapers,0and0stationery"
8000,Colorado,47,  Services,177162.5,186805.7,180608.2,203450.1,00Services
8000,Colorado,48,    Household consumption expenditures (for services),171357.3,181050.5,173612.5,196580.7,0000Household0consumption0expenditures0(for0services)
8000,Colorado,49,      Housing and utilities,50592.2,54649,57544.4,60718,000000Housing0and0utilities
8000,Colorado,50,        Housing,45067.3,48841.7,51698,54437.7,00000000Housing
8000,Colorado,51,          Rental of tenant-occupied nonfarm housing,10615.8,11188.5,11838.7,12337.5,0000000000Rental0of0tenant-occupied0nonfarm0housing
8000,Colorado,52,          Imputed rental of owner-occupied nonfarm housing,34039.1,37093.6,39276.6,41488.7,0000000000Imputed0rental0of0owner-occupied0nonfarm0housing
8000,Colorado,53,          Rental value of farm dwellings,384.5,530.6,555.2,565.3,0000000000Rental0value0of0farm0dwellings
8000,Colorado,54,          Group housing,27.9,28.9,27.6,46.2,0000000000Group0housing
8000,Colorado,55,        Household utilities,5524.9,5807.3,5846.4,6280.3,00000000Household0utilities
8000,Colorado,56,          Water supply and sanitation,2030.2,2195.1,2234.8,2396.4,0000000000Water0supply0and0sanitation
8000,Colorado,57,          Electricity and gas,3494.7,3612.1,3611.6,3884,0000000000Electricity0and0gas
8000,Colorado,58,            Electricity,2624.6,2709.8,2784.4,2933.9,000000000000Electricity
8000,Colorado,59,            Natural gas,870,902.4,827.1,950.1,000000000000Natural0gas
8000,Colorado,60,      Health care,38082.8,40036.8,38499.3,42801.4,000000Health0care
8000,Colorado,61,        Outpatient services,18916.1,19977.5,19162.5,21235.2,00000000Outpatient0services
8000,Colorado,62,          Physician services,8856,9187.4,8808,9565.9,0000000000Physician0services
8000,Colorado,63,          Dental services,2854.2,2989.3,2566.1,2937.8,0000000000Dental0services
8000,Colorado,64,          Paramedical services,7205.9,7800.8,7788.4,8731.5,0000000000Paramedical0services
8000,Colorado,65,        Hospital and nursing home services,19166.6,20059.3,19336.8,21566.2,00000000Hospital0and0nursing0home0services
8000,Colorado,66,          Hospitals,16490.4,17237.5,16617.7,18859.2,0000000000Hospitals
8000,Colorado,67,          Nursing homes,2676.3,2821.9,2719.1,2707,0000000000Nursing0homes
8000,Colorado,68,      Transportation services,10072,10890.6,8657.5,10419.7,000000Transportation0services
8000,Colorado,69,        Motor vehicle services,7308.6,7763.4,7102.5,7490.5,00000000Motor0vehicle0services
8000,Colorado,70,          Motor vehicle maintenance and repair,4788.9,5122.5,4804,4933.7,0000000000Motor0vehicle0maintenance0and0repair
8000,Colorado,71,          Other motor vehicle services,2519.7,2640.9,2298.5,2556.8,0000000000Other0motor0vehicle0services
8000,Colorado,72,        Public transportation,2763.4,3127.2,1555,2929.2,00000000Public0transportation
8000,Colorado,73,          Ground transportation,612.4,614.4,357.7,416.7,0000000000Ground0transportation
8000,Colorado,74,          Air transportation,2150.6,2512.3,1197.1,2512,0000000000Air0transportation
8000,Colorado,75,          Water transportation,0.4,0.5,0.3,0.5,0000000000Water0transportation
8000,Colorado,76,      Recreation services,13313.4,13933.7,10543,12968.8,000000Recreation0services
8000,Colorado,77,"        Membership clubs, sports centers, parks, theaters, and museums",5321.4,5559.9,2956.3,3584.8,"00000000Membership0clubs,0sports0centers,0parks,0theaters,0and0museums"
8000,Colorado,78,"        Audio-video, photographic, and information processing equipment services",2880.7,2954.4,2929.3,3539.1,"00000000Audio-video,0photographic,0and0information0processing0equipment0services"
8000,Colorado,79,        Gambling,3140.5,3251.8,2731.6,3625.7,00000000Gambling
8000,Colorado,80,        Other recreational services,1970.8,2167.5,1925.8,2219.2,00000000Other0recreational0services
8000,Colorado,81,      Food services and accommodations,20932.7,22128.9,17958.5,23458.3,000000Food0services0and0accommodations
8000,Colorado,82,        Food services,17159.7,18236,16066.6,20422.5,00000000Food0services
8000,Colorado,83,          Purchased meals and beverages,16724.7,17787.8,15664.1,19979.3,0000000000Purchased0meals0and0beverages
8000,Colorado,84,          Food furnished to employees (including military),435,448.3,402.4,443.2,0000000000Food0furnished0to0employees0(including0military)
8000,Colorado,85,        Accommodations,3773.1,3892.8,1891.9,3035.8,00000000Accommodations
8000,Colorado,86,      Financial services and insurance,18701,18349.5,19023.4,21694.5,000000Financial0services0and0insurance
8000,Colorado,87,        Financial services,12739.8,12722,13375,15773.2,00000000Financial0services
8000,Colorado,88,          Financial services furnished without payment,6170.9,6029.4,6410.3,7094.6,0000000000Financial0services0furnished0without0payment
8000,Colorado,89,"          Financial service charges, fees, and commissions",6569,6692.6,6964.7,8678.6,"0000000000Financial0service0charges,0fees,0and0commissions"
8000,Colorado,90,        Insurance,5961.2,5627.5,5648.4,5921.3,00000000Insurance
8000,Colorado,91,          Life insurance,1805.5,1768.9,1797.9,1824.5,0000000000Life0insurance
8000,Colorado,92,          Net household insurance,164.1,169.6,172.3,188.5,0000000000Net0household0insurance
8000,Colorado,93,          Net health insurance,3033.5,2694.6,2774.2,2984.1,0000000000Net0health0insurance
8000,Colorado,94,          Net motor vehicle and other transportation insurance,958,994.4,904,924.2,0000000000Net0motor0vehicle0and0other0transportation0insurance
8000,Colorado,95,      Other services,19663.2,21062.2,21386.5,24520,000000Other0services
8000,Colorado,96,        Communication,4588.7,4855.5,5082,5124.3,00000000Communication
8000,Colorado,97,          Telecommunication services,2865.8,3038.3,3106.3,3160.9,0000000000Telecommunication0services
8000,Colorado,98,          Postal and delivery services,246.3,243.3,257.8,284.4,0000000000Postal0and0delivery0services
8000,Colorado,99,          Internet access,1476.6,1573.9,1717.9,1678.9,0000000000Internet0access
8000,Colorado,100,        Education services,5093,5271.6,5155,5271.4,00000000Education0services
8000,Colorado,101,          Higher education,2979.4,3038.2,2975.6,2986.4,0000000000Higher0education
8000,Colorado,102,"          Nursery, elementary, and secondary schools",793,869.3,849.9,907.2,"0000000000Nursery,0elementary,0and0secondary0schools"
8000,Colorado,103,          Commercial and vocational schools,1320.6,1364.1,1329.6,1377.8,0000000000Commercial0and0vocational0schools
8000,Colorado,104,        Professional and other services,3987.7,4254.3,4250.5,4746,00000000Professional0and0other0services
8000,Colorado,105,        Personal care and clothing services,3520.2,3805.1,2640.4,3183.2,00000000Personal0care0and0clothing0services
8000,Colorado,106,        Social services and religious activities,3348.6,3574.6,3624.9,3910.8,00000000Social0services0and0religious0activities
8000,Colorado,107,        Household maintenance,1788.2,1887.3,1928.6,2046.1,00000000Household0maintenance
8000,Colorado,108,        Net foreign travel,2663.1,2586.2,1294.9,238.2,00000000Net0foreign0travel
8000,Colorado,109,          Foreign travel by U.S. residents,3549.2,3682.2,1070.2,1900.2,0000000000Foreign0travel0by0U.S.0residents
8000,Colorado,110,          Less: Expenditures in the United States by nonresidents,6212.3,6268.3,2365.1,1662,0000000000Less:0Expenditures0in0the0United0States0by0nonresidents
8000,Colorado,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),5805.2,5755.2,6995.7,6869.4,0000Final0consumption0expenditures0of0nonprofit0institutions0serving0households0(NPISHs)
8000,Colorado,112,      Gross output of nonprofit institutions,25432.2,26443.4,27174,30169.6,000000Gross0output0of0nonprofit0institutions
8000,Colorado,113,      Less: Receipts from sales of goods and services by nonprofit institutions,19627,20688.3,20178.3,23300.2,000000Less:0Receipts0from0sales0of0goods0and0services0by0nonprofit0institutions
9000,Connecticut,1,Personal consumption expenditures,181460.1,184842.1,180077,201202.1,Personal0consumption0expenditures
9000,Connecticut,2,  Goods,53186.6,53578.5,54713.5,64423.8,00Goods
9000,Connecticut,3,    Durable goods,17865.4,18064.6,19001.1,23403.7,0000Durable0goods
9000,Connecticut,4,      Motor vehicles and parts,5640.9,5504.9,5419,6532.6,000000Motor0vehicles0and0parts
9000,Connecticut,5,        New motor vehicles,3046.1,2974.6,2959.2,3278,00000000New0motor0vehicles
9000,Connecticut,6,        Net purchases of used motor vehicles,1576.4,1469.7,1382.2,1972.2,00000000Net0purchases0of0used0motor0vehicles
9000,Connecticut,7,        Motor vehicle parts and accessories,1018.4,1060.6,1077.7,1282.4,00000000Motor0vehicle0parts0and0accessories
9000,Connecticut,8,      Furnishings and durable household equipment,4495,4650.3,5107.2,6257.9,000000Furnishings0and0durable0household0equipment
9000,Connecticut,9,        Furniture and furnishings,2702.9,2852.5,3183.1,3928.9,00000000Furniture0and0furnishings
9000,Connecticut,10,        Household appliances,702.9,711.5,753.9,903.6,00000000Household0appliances
9000,Connecticut,11,"        Glassware, tableware, and household utensils",712.9,710.7,749.6,947.4,"00000000Glassware,0tableware,0and0household0utensils"
9000,Connecticut,12,        Tools and equipment for house and garden,376.3,375.6,420.6,478,00000000Tools0and0equipment0for0house0and0garden
9000,Connecticut,13,      Recreational goods and vehicles,4887.6,5078.1,5833.8,7071.5,000000Recreational0goods0and0vehicles
9000,Connecticut,14,"        Video, audio, photographic, and information processing equipment and media",3193.4,3336.7,3691.5,4494.6,"00000000Video,0audio,0photographic,0and0information0processing0equipment0and0media"
9000,Connecticut,15,"        Sporting equipment, supplies, guns, and ammunition",832.5,900.3,1234.7,1445.9,"00000000Sporting0equipment,0supplies,0guns,0and0ammunition"
9000,Connecticut,16,        Sports and recreational vehicles,428.5,442.6,514.7,659.3,00000000Sports0and0recreational0vehicles
9000,Connecticut,17,        Recreational books,380,341.7,326.8,395.5,00000000Recreational0books
9000,Connecticut,18,        Musical instruments,53.2,56.9,65.9,76.2,00000000Musical0instruments
9000,Connecticut,19,      Other durable goods,2841.9,2831.2,2641,3541.8,000000Other0durable0goods
9000,Connecticut,20,        Jewelry and watches,933.3,912.5,850,1313.7,00000000Jewelry0and0watches
9000,Connecticut,21,        Therapeutic appliances and equipment,832.7,845.4,792.7,915.6,00000000Therapeutic0appliances0and0equipment
9000,Connecticut,22,        Educational books,325.3,319.1,328.6,413.7,00000000Educational0books
9000,Connecticut,23,        Luggage and similar personal items,464.7,484.3,451.1,628,00000000Luggage0and0similar0personal0items
9000,Connecticut,24,        Telephone and related communication equipment,285.9,270,218.6,270.7,00000000Telephone0and0related0communication0equipment
9000,Connecticut,25,    Nondurable goods,35321.2,35513.9,35712.4,41020.1,0000Nondurable0goods
9000,Connecticut,26,      Food and beverages purchased for off-premises consumption,12072.1,12171.1,13170,14440.2,000000Food0and0beverages0purchased0for0off-premises0consumption
9000,Connecticut,27,        Food and nonalcoholic beverages purchased for off-premises consumption,10499.3,10579.2,11368.1,12474.9,00000000Food0and0nonalcoholic0beverages0purchased0for0off-premises0consumption
9000,Connecticut,28,        Alcoholic beverages purchased for off-premises consumption,1571.9,1590.8,1800.6,1963.9,00000000Alcoholic0beverages0purchased0for0off-premises0consumption
9000,Connecticut,29,        Food produced and consumed on farms,0.9,1.1,1.4,1.5,00000000Food0produced0and0consumed0on0farms
9000,Connecticut,30,      Clothing and footwear,4523.7,4551.8,4004.9,5222.2,000000Clothing0and0footwear
9000,Connecticut,31,        Garments,3687,3714.6,3262.8,4212.6,00000000Garments
9000,Connecticut,32,          Women's and girls' clothing,2304.9,2328.8,2053.4,2592.7,0000000000Women's0and0girls'0clothing
9000,Connecticut,33,          Men's and boys' clothing,1178.1,1182.5,1027.5,1387.8,0000000000Men's0and0boys'0clothing
9000,Connecticut,34,          Children's and infants' clothing,203.9,203.2,181.8,232,0000000000Children's0and0infants'0clothing
9000,Connecticut,35,        Other clothing materials and footwear,836.7,837.2,742.1,1009.6,00000000Other0clothing0materials0and0footwear
9000,Connecticut,36,      Gasoline and other energy goods,3288,3093.9,2204.9,3358.6,000000Gasoline0and0other0energy0goods
9000,Connecticut,37,"        Motor vehicle fuels, lubricants, and fluids",3088,2906.5,2070,3161,"00000000Motor0vehicle0fuels,0lubricants,0and0fluids"
9000,Connecticut,38,        Fuel oil and other fuels,200,187.4,134.8,197.5,00000000Fuel0oil0and0other0fuels
9000,Connecticut,39,      Other nondurable goods,15437.4,15697.1,16332.7,17999.1,000000Other0nondurable0goods
9000,Connecticut,40,        Pharmaceutical and other medical products,7971.1,8260.9,8441.8,8833.6,00000000Pharmaceutical0and0other0medical0products
9000,Connecticut,41,        Recreational items,1897.9,1879.8,2008.5,2471.9,00000000Recreational0items
9000,Connecticut,42,        Household supplies,1714.9,1737.7,1895.5,2176.1,00000000Household0supplies
9000,Connecticut,43,        Personal care products,1692.4,1694,1699.7,2002.3,00000000Personal0care0products
9000,Connecticut,44,        Tobacco,886.2,868.6,880.8,918.4,00000000Tobacco
9000,Connecticut,45,"        Magazines, newspapers, and stationery",1274.8,1256.2,1406.4,1596.7,"00000000Magazines,0newspapers,0and0stationery"
9000,Connecticut,47,  Services,128273.5,131263.6,125363.5,136778.3,00Services
9000,Connecticut,48,    Household consumption expenditures (for services),120169.6,123437.5,116343.4,128621,0000Household0consumption0expenditures0(for0services)
9000,Connecticut,49,      Housing and utilities,30879.7,31694.1,32466.3,33683.5,000000Housing0and0utilities
9000,Connecticut,50,        Housing,26897.9,27696.4,28440.2,29280.7,00000000Housing
9000,Connecticut,51,          Rental of tenant-occupied nonfarm housing,5697,5939.1,6062.7,6211.6,0000000000Rental0of0tenant-occupied0nonfarm0housing
9000,Connecticut,52,          Imputed rental of owner-occupied nonfarm housing,21137.4,21610.2,22188.4,22789.6,0000000000Imputed0rental0of0owner-occupied0nonfarm0housing
9000,Connecticut,53,          Rental value of farm dwellings,60,143.7,185.9,276.7,0000000000Rental0value0of0farm0dwellings
9000,Connecticut,54,          Group housing,3.4,3.4,3.2,2.9,0000000000Group0housing
9000,Connecticut,55,        Household utilities,3981.9,3997.7,4026.1,4402.8,00000000Household0utilities
9000,Connecticut,56,          Water supply and sanitation,796.3,832.7,829.3,880.2,0000000000Water0supply0and0sanitation
9000,Connecticut,57,          Electricity and gas,3185.6,3165,3196.8,3522.6,0000000000Electricity0and0gas
9000,Connecticut,58,            Electricity,2366.4,2338.2,2401.1,2559.4,000000000000Electricity
9000,Connecticut,59,            Natural gas,819.2,826.8,795.6,963.2,000000000000Natural0gas
9000,Connecticut,60,      Health care,28137.9,29434.4,28064,31030.9,000000Health0care
9000,Connecticut,61,        Outpatient services,12800.1,13316.9,12447.4,13794.5,00000000Outpatient0services
9000,Connecticut,62,          Physician services,6857,7219.2,6914.2,7588.1,0000000000Physician0services
9000,Connecticut,63,          Dental services,1808.8,1855.8,1462.9,1770.4,0000000000Dental0services
9000,Connecticut,64,          Paramedical services,4134.3,4241.9,4070.3,4436,0000000000Paramedical0services
9000,Connecticut,65,        Hospital and nursing home services,15337.8,16117.5,15616.6,17236.4,00000000Hospital0and0nursing0home0services
9000,Connecticut,66,          Hospitals,11899.2,12593.9,12241.1,13833.1,0000000000Hospitals
9000,Connecticut,67,          Nursing homes,3438.6,3523.6,3375.5,3403.3,0000000000Nursing0homes
9000,Connecticut,68,      Transportation services,6738.3,6924.7,4534.3,5789,000000Transportation0services
9000,Connecticut,69,        Motor vehicle services,3323.1,3405.6,3082,3285.4,00000000Motor0vehicle0services
9000,Connecticut,70,          Motor vehicle maintenance and repair,2410.8,2465.4,2252.7,2358.5,0000000000Motor0vehicle0maintenance0and0repair
9000,Connecticut,71,          Other motor vehicle services,912.3,940.2,829.3,926.9,0000000000Other0motor0vehicle0services
9000,Connecticut,72,        Public transportation,3415.2,3519.1,1452.3,2503.6,00000000Public0transportation
9000,Connecticut,73,          Ground transportation,1225,1178.1,613.8,805,0000000000Ground0transportation
9000,Connecticut,74,          Air transportation,2135.8,2277.7,806.5,1650.4,0000000000Air0transportation
9000,Connecticut,75,          Water transportation,54.5,63.2,32,48.1,0000000000Water0transportation
9000,Connecticut,76,      Recreation services,7124.6,7156.9,5682,6741.6,000000Recreation0services
9000,Connecticut,77,"        Membership clubs, sports centers, parks, theaters, and museums",2106.1,2025.2,1129.8,1317.9,"00000000Membership0clubs,0sports0centers,0parks,0theaters,0and0museums"
9000,Connecticut,78,"        Audio-video, photographic, and information processing equipment services",1838.5,1886.9,1930.6,2047.9,"00000000Audio-video,0photographic,0and0information0processing0equipment0services"
9000,Connecticut,79,        Gambling,1940.6,1962.4,1560.8,2150.9,00000000Gambling
9000,Connecticut,80,        Other recreational services,1239.4,1282.3,1060.9,1225,00000000Other0recreational0services
9000,Connecticut,81,      Food services and accommodations,10633.8,10938,8569.2,11588,000000Food0services0and0accommodations
9000,Connecticut,82,        Food services,8937.8,9167.2,7757.5,10289.6,00000000Food0services
9000,Connecticut,83,          Purchased meals and beverages,8719.8,8945.6,7565.9,10079.9,0000000000Purchased0meals0and0beverages
9000,Connecticut,84,          Food furnished to employees (including military),218.1,221.6,191.6,209.7,0000000000Food0furnished0to0employees0(including0military)
9000,Connecticut,85,        Accommodations,1696,1770.8,811.6,1298.4,00000000Accommodations
9000,Connecticut,86,      Financial services and insurance,19602.7,19589.4,19884.3,20263.5,000000Financial0services0and0insurance
9000,Connecticut,87,        Financial services,12683.4,12873.6,13126.3,13596.3,00000000Financial0services
9000,Connecticut,88,          Financial services furnished without payment,5605.9,5458.7,5709.1,6000.9,0000000000Financial0services0furnished0without0payment
9000,Connecticut,89,"          Financial service charges, fees, and commissions",7077.5,7414.9,7417.2,7595.4,"0000000000Financial0service0charges,0fees,0and0commissions"
9000,Connecticut,90,        Insurance,6919.3,6715.7,6758,6667.2,00000000Insurance
9000,Connecticut,91,          Life insurance,1712,1656.5,1646.7,1697.1,0000000000Life0insurance
9000,Connecticut,92,          Net household insurance,147.8,152.7,155,153.8,0000000000Net0household0insurance
9000,Connecticut,93,          Net health insurance,3925,3716.2,3822.1,3731.7,0000000000Net0health0insurance
9000,Connecticut,94,          Net motor vehicle and other transportation insurance,1134.5,1190.4,1134.2,1084.7,0000000000Net0motor0vehicle0and0other0transportation0insurance
9000,Connecticut,95,      Other services,17052.6,17700,17143.4,19524.5,000000Other0services
9000,Connecticut,96,        Communication,3099.6,3161.6,3340.2,3980.5,00000000Communication
9000,Connecticut,97,          Telecommunication services,2043.1,2066.7,2140.8,2551,0000000000Telecommunication0services
9000,Connecticut,98,          Postal and delivery services,168.6,161.3,156.8,164.5,0000000000Postal0and0delivery0services
9000,Connecticut,99,          Internet access,888,933.6,1042.6,1265,0000000000Internet0access
9000,Connecticut,100,        Education services,5168.9,5290.4,5107.4,5239.3,00000000Education0services
9000,Connecticut,101,          Higher education,3589.9,3660.7,3585.3,3598.3,0000000000Higher0education
9000,Connecticut,102,"          Nursery, elementary, and secondary schools",765,806.7,767.3,818.4,"0000000000Nursery,0elementary,0and0secondary0schools"
9000,Connecticut,103,          Commercial and vocational schools,814,823,754.8,822.6,0000000000Commercial0and0vocational0schools
9000,Connecticut,104,        Professional and other services,2337.3,2373.2,2373.5,2472.4,00000000Professional0and0other0services
9000,Connecticut,105,        Personal care and clothing services,2349.8,2400.9,1471.9,1809.5,00000000Personal0care0and0clothing0services
9000,Connecticut,106,        Social services and religious activities,3695.1,3797.9,3882.5,4392.5,00000000Social0services0and0religious0activities
9000,Connecticut,107,        Household maintenance,1421.5,1449.3,1423.7,1454.1,00000000Household0maintenance
9000,Connecticut,108,        Net foreign travel,1019.6,773.2,455.9,176.2,00000000Net0foreign0travel
9000,Connecticut,109,          Foreign travel by U.S. residents,2602.2,2731.3,759.1,1237.2,0000000000Foreign0travel0by0U.S.0residents
